,sexo,idade,altura,peso,historico_obesidade_familia,consome_comida_calorica,consome_vegetais,n_refeicoes,come_entre_refeicoes,fuma,consumo_diario_agua,frequencia_atividade_fisica,tempo_usando_eletronicos,consumo_alcool,tipo_transporte
1022,0.0,18.0,1.783906,109.207614,1.0,1.0,2.0,1.867836,2.0,0.0,2.438398,1.0,0.802305,0.0,1.0
1023,0.0,21.18354,1.72,80.555875,1.0,1.0,2.0,2.468421,2.0,0.0,2.0,2.0,1.0,0.0,1.0
1024,1.0,19.220108,1.530266,42.0,0.0,1.0,3.0,1.0,3.0,0.0,1.954889,0.0,0.907868,2.0,1.0
1025,1.0,19.027574,1.659877,77.272652,1.0,1.0,2.061461,2.812283,2.0,0.0,3.0,0.362441,0.78519,2.0,1.0
1026,0.0,25.3292,1.797756690717036,114.004832,1.0,1.0,1.528331,3.0,2.0,0.0,2.079353,1.522429,0.228598,2.0,1.0
1027,1.0,22.0,1.65,60.0,1.0,1.0,2.4356321064952287,3.0,2.0,0.0,2.0,1.1671042660738147,0.0,2.0,0.0
1028,0.0,23.0,1.74,93.5,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0
1029,0.0,20.0,1.81,79.0,1.0,0.0,3.0,1.0,2.0,0.0,1.9878146301892738,0.0,0.0,2.0,1.0
1030,0.0,18.0,1.750097,86.372141,1.0,1.0,2.907062,3.0,2.0,0.0,2.740848,1.219827,0.037634,2.0,1.0
1031,0.0,18.611197,1.714143,96.568814,1.0,1.0,2.0,2.967089,2.0,0.0,2.0,0.0,0.467048,0.0,1.0
1032,0.0,19.035557,1.682594,127.427458,1.0,1.0,3.0,3.0,2.0,0.0,1.441289,1.425712,0.662277,2.0,1.0
1033,0.0,27.635029,1.806227,120.423567,1.0,1.0,2.974006,3.0,2.0,0.0,2.565828,0.690269,1.339691,2.0,1.0
1034,0.0,25.0,1.89,75.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0
1035,1.0,18.0,1.609321,84.493156,1.0,1.0,2.0,3.0,2.0,0.0,1.051735,1.0,0.0,0.0,1.0
1036,1.0,20.520992,1.668642,124.704781,1.0,1.0,3.0,3.0,2.0,0.0,1.15635,0.786828,0.7668883073970545,2.0,1.0
1037,1.0,32.593129,1.721903,72.748903,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.339232,2.0,0.0
1038,0.0,23.096353,1.728183,74.35919223416235,1.0,1.0,2.0,2.986172,2.0,0.0,2.364208,2.492402,1.632506,0.0,1.0
1039,1.0,20.392665,1.525234,65.220249,1.0,0.0,2.451009,3.0,2.0,0.0,2.0,2.177243,1.323877,0.0,1.0
1040,1.0,18.006742,1.7,50.0,0.0,1.0,1.003566,3.238258,3.0,0.0,1.7349967999310871,0.783676,1.0,2.0,1.0
1041,1.0,23.647935,1.681394,114.479459,1.0,1.0,3.0,3.0,2.0,0.0,2.435978,0.232742,0.692608,2.0,1.0
1042,0.0,23.254934,1.84753,122.06261,1.0,1.0,3.0,2.280545,2.0,0.0,1.591597,0.932783,0.0,2.0,1.0
1043,0.0,39.825592,1.706741,108.012603,1.0,1.0,2.487781,3.755976,2.0,0.0,1.0,1.860765,0.0,0.0,0.0
1044,0.0,20.0,1.6,50.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0
1045,0.0,23.32471,1.769484,96.078462,1.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0
1046,1.0,19.462713,1.550122,69.936073,1.0,0.0,2.501683,3.394788,2.0,0.0,1.337378,0.932888,1.0,0.0,1.0
1047,1.0,21.680123,1.749118,133.955091,1.0,1.0,3.0,3.0,2.0,0.0,2.827773,1.412357,0.901071,2.0,1.0
1048,0.0,40.106145,1.760175,117.651046,1.0,1.0,2.032883,2.976211,2.0,0.0,1.726109,0.477855,0.0,2.0,0.0
1049,1.0,21.291969,1.8002,105.97345635513827,1.0,1.0,3.0,3.0,2.0,0.0,2.351193,1.051889,0.686491,2.0,1.0
1050,0.0,17.039058,1.799902,95.419668,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.04729,0.933802,2.0,1.0
1051,0.0,28.404332,1.787379,112.173731,1.0,1.0,1.878251,3.0,2.0,0.0,2.022933,0.0,0.325445,2.0,1.0
1052,0.0,18.0,1.8,72.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0
1053,1.0,17.0,1.6,53.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0
1054,0.0,36.673882,1.7921,101.285765,1.0,1.0,2.222282,1.578751,2.0,0.0,2.791604,2.352091,0.317846,2.0,0.0
1055,1.0,21.68253740552086,1.538398,42.0,1.0,1.0,2.71897,1.473088,3.0,0.0,1.164644,1.235675,0.930926,2.0,1.0
1056,0.0,26.004294,1.844751,105.025808,1.0,1.0,3.0,3.0,2.0,0.0,2.925029,2.0,1.758865,2.0,1.0
1057,1.0,22.209706,1.593847,44.050251,0.0,0.0,3.0,2.99321,3.0,0.0,2.0255048425107764,1.967234,0.0,0.0,1.0
1058,0.0,19.725718,1.746529,129.363771,1.0,1.0,2.667582927277259,3.0,2.0,0.0,2.250711,0.64235,0.685129,2.0,1.0
1059,0.0,26.957645,1.780731,112.957922,1.0,1.0,2.263245,2.8716048872965816,2.0,0.0,2.092509,0.0,1.836853,2.0,0.0
1060,0.0,18.0,1.792687,108.204547,1.0,1.0,2.0,2.478794,2.0,0.0,2.967064,1.0,0.4346,0.0,1.0
1061,0.0,34.204611,1.719509,84.416515,1.0,1.0,2.031246,3.0,2.0,0.0,2.803002,1.98448,0.418623,0.0,0.0
1062,0.0,21.086512,1.863685,105.07759267028959,1.0,1.0,2.0,3.0,2.0,0.0,1.005727,0.0,0.798219,2.0,1.0
1063,0.0,18.0,1.685275715166215,66.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0
1064,1.0,21.832995,1.580964,65.363941,0.0,1.0,2.021446,3.0,2.0,0.0,1.077917,0.523847,0.808599,2.0,1.0
1065,0.0,22.975526,1.701986,95.0,1.0,1.0,2.0,3.0,2.0,0.0,2.02127,1.814869,1.066603,0.0,1.0
1066,1.0,18.0,1.64,59.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
1067,0.0,18.0,1.78,108.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0
1068,0.0,31.86893,1.75,118.102897,1.0,1.0,2.139196,3.0,2.0,0.0,2.04843,0.368026,0.360986,2.0,1.0
1069,0.0,18.0,1.82093,108.742005,1.0,1.0,2.349273305198934,1.25535,2.0,0.0,2.497065,1.0,1.441605,0.0,1.0
1070,0.0,21.20563,1.704573,80.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,2.847761,1.413375,0.0,1.0
1071,0.0,21.0,1.88,84.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0
1072,0.0,21.0,1.65,53.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0
1073,0.0,17.971786,1.754441,85.002884,1.0,1.0,2.506199699332929,3.0,2.0,0.0,2.845134,1.0,0.42683,2.0,1.0
1074,0.0,19.799054,1.743702,54.927529,1.0,1.0,2.0,3.28926,2.0,0.0,2.847264,1.680844,2.0,2.0,1.0
1075,0.0,24.961047849266144,1.803132,106.329569,1.0,1.0,2.348745,3.0,2.0,0.0,2.096751,0.544564,0.67688,2.0,1.0
1076,1.0,21.207423,1.707508,121.864326,1.0,1.0,3.0,3.0,2.0,0.0,1.615548,1.376534,0.926052,2.0,1.0
1077,1.0,23.426036,1.739991,99.3189088126642,1.0,1.0,3.0,3.0,2.0,0.0,2.837797,1.343875,0.803156,2.0,1.0
1078,0.0,18.0,1.8,80.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0
1079,0.0,23.0,1.791415,105.138073,1.0,1.0,2.262171,3.0,2.0,0.0,2.03415,0.317363,0.508663,2.0,1.0
1080,0.0,19.725718,1.746529,129.363771,1.0,1.0,2.667582927277259,3.0,2.0,0.0,2.250711,0.64235,0.685129,2.0,1.0
1081,0.0,19.0,1.85,65.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,4.0
1082,1.0,19.0,1.63,58.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
1083,1.0,25.908829,1.607734,102.305767,1.0,1.0,3.0,3.0,2.0,0.0,1.030501,0.06582,0.991473,2.0,1.0
1084,1.0,34.204408,1.664927,80.386078,1.0,1.0,2.0,2.5947058291734924,2.0,0.0,2.641642,0.285889,1.50301,0.0,0.0
1085,0.0,20.534089,1.861358,115.39792,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0.987591,1.914531,2.0,1.0
1086,1.0,26.0,1.633442,111.821817,1.0,1.0,3.0,3.0,2.0,0.0,2.550672,0.0,0.224655,2.0,1.0
1087,0.0,18.0,1.788459,51.552595,0.0,1.0,2.897899,3.0,2.0,0.0,1.835545,1.162519,1.0,2.0,1.0
1088,0.0,29.0,1.62,89.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0
1089,1.0,22.0,1.7,66.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
1090,1.0,21.009437,1.60681,67.773914,1.0,1.0,2.0,3.156309,0.0,0.0,3.0,1.179592,0.086868,2.0,1.0
1091,1.0,26.0,1.633195,111.883747,1.0,1.0,3.0,3.0,2.0,0.0,2.619517,0.0,0.140368,2.0,1.0
1092,0.0,20.9859,1.780503,103.189532,1.0,1.0,2.0,3.0,2.0,0.0,1.608128,0.478134,0.0,0.0,1.0
1093,1.0,21.009596,1.714193,131.866734,1.0,1.0,3.0,3.0,2.0,0.0,1.709556,1.592494,0.925843,2.0,1.0
1094,0.0,25.0,1.7,83.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0
1095,1.0,38.097395,1.696954,78.156035,1.0,1.0,3.0,3.0,2.0,0.0,2.166024,0.0,0.0,0.0,0.0
1096,0.0,25.062942,1.828391,120.998266,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.685369,0.264969,2.0,1.0
1097,0.0,22.851834,1.854592,63.611109,1.0,1.0,3.0,3.691226,2.0,0.0,2.650989,1.228136,0.8324,2.0,0.0
1098,0.0,22.277859,1.947406,116.893105,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0.975187,1.0,2.0,1.0
1099,0.0,25.152155714771343,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
